,Unnamed: 0,corr_train,corr_test,r2_train,r2_test,num_obs,num_features,nrmse,baseline_nrmse,tumor,method,feature,measure
522,std,0.2058944649241232,0.2177327007665078,0.2070017646603747,0.2257339843401042,166.32744491956328,64.01452029222656,0.1315998749429933,0.1254573705757359,tumor5,elastic,stringhi,std
523,min,-0.1667439331533034,-0.836513574248116,-3.3651497771341994,-3.934815409602747,40.0,1.0,0.1320998334771963,0.1683485118276969,tumor5,elastic,stringhi,min
524,25%,0.3426850552650411,0.2791135555260281,0.0799656457651933,0.0238029976173761,277.0,2.0,0.269959925802017,0.3056669365029578,tumor5,elastic,stringhi,25%
525,50%,0.5065235325412281,0.4445162882465898,0.2154034335802682,0.1464866473403743,457.0,11.0,0.3243037158220238,0.3620661965540078,tumor5,elastic,stringhi,50%
526,75%,0.6401553464222614,0.5739588839333268,0.3723253249649009,0.2836581676012785,550.0,51.0,0.3994045283586917,0.4434780197694634,tumor5,elastic,stringhi,75%
527,max,0.9993350676896215,0.9381461976452892,0.9974468098686916,0.861140930756144,550.0,858.0,2.2762332805467054,1.511486374749279,tumor5,elastic,stringhi,max
528,count,11813.0,11813.0,11813.0,11813.0,11813.0,11813.0,11813.0,11813.0,tumor5,elastic,all,count
529,mean,0.9093111316701152,0.7052529172980295,0.8154674420850626,0.5048455008102996,396.2522644544146,12231.0,0.2576444661095044,0.3904175458290027,tumor5,elastic,all,mean
530,std,0.1422964375616075,0.2294136824615743,0.2208836528003195,0.2890736715240647,167.35906632729606,0.0,0.1049427908086736,0.125838045206146,tumor5,elastic,all,std
531,min,0.0,-0.6465971721434917,-0.4492272470843856,-3.0123089126235927,40.0,12231.0,0.0034518434065202,0.1683485118276969,tumor5,elastic,all,min
532,25%,0.9196438758573854,0.6719147998701528,0.8141871035689521,0.412202888407686,272.0,12231.0,0.1870166668444186,0.3058202419786835,tumor5,elastic,all,25%
533,50%,0.9532119843853386,0.7775846569019567,0.8899460551497675,0.5806823575610228,456.0,12231.0,0.2291020201685386,0.3622694340979042,tumor5,elastic,all,50%
534,75%,0.9727453507024526,0.8423376244128751,0.9351906750152796,0.6910006579236087,550.0,12231.0,0.302991303885106,0.4445868358322789,tumor5,elastic,all,75%
535,max,0.9999995292900998,0.9999971121400858,0.999997046624614,0.9999850747946316,550.0,12231.0,1.19816535632581,1.511486374749279,tumor5,elastic,all,max
536,count,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,tumor5,linreg,single,count
537,mean,0.333230630153581,0.3325531512004909,0.1464750086385571,0.1182698732632012,400.3948545861298,1.0,0.3582138117581438,0.3902024426278744,tumor5,linreg,single,mean
538,std,0.1882429407964678,0.2256148331411266,0.1336187328242621,0.1708080591173591,165.1402141742545,0.0,0.1150777460401307,0.125506027990948,tumor5,linreg,single,std
539,min,-2.3997897378138463e-16,-0.836513574248116,-2.220446049250313e-16,-1.5932978485905545,40.0,1.0,0.1519751113465509,0.1683485118276969,tumor5,linreg,single,min
540,25%,0.1795237972830268,0.1731990785503434,0.0322287945661956,0.0030342625911086,284.0,1.0,0.2828423208981259,0.3059657468952187,tumor5,linreg,single,25%
541,50%,0.3320314264835551,0.3464512882242382,0.1102448703051208,0.0863229652306816,464.0,1.0,0.3311403410189283,0.3621721457843212,tumor5,linreg,single,50%
542,75%,0.4824592929977394,0.5068702890108134,0.2327669699434889,0.2241043574209598,550.0,1.0,0.4039823960996125,0.4438125841806902,tumor5,linreg,single,75%
543,max,0.896844442303364,0.912200106846046,0.804329953690431,0.8137083754744099,550.0,1.0,1.3655357727238977,1.511486374749279,tumor5,linreg,single,max
544,count,11646.0,11646.0,11646.0,11646.0,11646.0,11646.0,11646.0,11646.0,tumor5,linreg,corum,count
545,mean,0.3784373111337744,0.3557917916949488,0.1805375756287839,-7.034838748960463e+22,399.8838227717672,7.269105272196462,687672954.2477698,0.3900873883800883,tumor5,linreg,corum,mean
546,std,0.1931993384208143,0.2185778408869239,0.1510490267271394,7.575912895268001e+24,165.36874180244902,22.963507600736055,69608405043.08472,0.1255210290492714,tumor5,linreg,corum,std
547,min,-2.3997897378138463e-16,-0.836513574248116,-2.220446049250313e-16,-8.175661945863271e+26,40.0,1.0,0.1493005420087128,0.1683485118276969,tumor5,linreg,corum,min
548,25%,0.2329560244933239,0.2091273610512869,0.0542685096821192,0.0079831229706873,283.0,1.0,0.2809699012616223,0.3058064764151841,tumor5,linreg,corum,25%
549,50%,0.3826678884890767,0.3760903202869973,0.1464347129223143,0.1042174208066054,464.0,1.0,0.330660303668852,0.3621165612529662,tumor5,linreg,corum,50%
550,75%,0.5257747412770737,0.5216321550444216,0.2764390786135662,0.2390593525390592,550.0,2.0,0.4043595748543118,0.4437458976917589,tumor5,linreg,corum,75%
551,max,0.9949367501866128,0.912200106846046,0.9898991368718992,0.8137083754744099,550.0,270.0,7505223828407.782,1.511486374749279,tumor5,linreg,corum,max
552,count,11794.0,11794.0,11794.0,11794.0,11794.0,11794.0,11794.0,11794.0,tumor5,linreg,string,count
553,mean,0.8748421709933288,0.2302782969069488,0.7866261261503178,-3.659524701416377e+25,396.6192131592335,306.0370527386807,562746718069.9552,0.3901849504399117,tumor5,linreg,string,mean
554,std,0.1487237344027814,0.2877194819667956,0.2237880523921917,7.394850104768296e+26,167.18222326549576,220.2318541929957,2113979931484.4717,0.1255171512968766,tumor5,linreg,string,std
555,min,0.0,-0.8413428392586134,-7.673946077759881,-5.319786995867145e+28,40.0,1.0,1.6691724981879402e-15,0.1683485118276969,tumor5,linreg,string,min
556,25%,0.8289286036762099,-0.004711038922273,0.6870938724718187,-5.974443367309444e+23,272.0,139.0,0.4020865456775597,0.3057939827834622,tumor5,linreg,string,25%
557,50%,0.9275548291082562,0.1872487526030577,0.8603486843791599,-7.507671840892095,456.0,249.0,1.1197171021400243,0.3621873993959842,tumor5,linreg,string,50%
558,75%,0.9725280698756242,0.4656242039303417,0.9458108453943456,-0.0995927342508826,550.0,424.0,285182200365.97125,0.4443160350835268,tumor5,linreg,string,75%
559,max,1.0,1.0,1.0,1.0,550.0,935.0,65306783302621.51,1.511486374749279,tumor5,linreg,string,max
560,count,11732.0,11732.0,11732.0,11732.0,11732.0,11732.0,11732.0,11732.0,tumor5,linreg,stringhi,count
561,mean,0.5193128411296349,0.3940317784125175,-1.7315531958529628e+22,-3.775779268150797e+24,398.085663143539,40.37163314012956,34777888606.595795,0.3899465532999824,tumor5,linreg,stringhi,mean
562,std,0.2220657153331753,0.2182897952495511,1.875520715610599e+24,1.6312656364172964e+26,166.32744491956328,64.01452029222656,782208383596.865,0.1254573705757359,tumor5,linreg,stringhi,std
563,min,-1.4257092317760058e-16,-0.7777253004116935,-2.031458209374696e+26,-1.2573757144153057e+28,40.0,1.0,0.0058861307667211,0.1683485118276969,tumor5,linreg,stringhi,min
564,25%,0.3598288373013362,0.2638121555762281,0.1294767943278656,-0.0102911870972131,277.0,2.0,0.2800702758758366,0.3056669365029578,tumor5,linreg,stringhi,25%
565,50%,0.5343892246576613,0.4238387705931383,0.2855326415195773,0.1123163943642567,457.0,11.0,0.3348687983187155,0.3620661965540078,tumor5,linreg,stringhi,50%
566,75%,0.6842619792723715,0.556044404157699,0.4682144563229348,0.260169194978504,550.0,51.0,0.4201790449297799,0.4434780197694634,tumor5,linreg,stringhi,75%
567,max,1.0,0.9999544098901496,1.0,0.9999000888018827,550.0,858.0,52330904002889.14,1.511486374749279,tumor5,linreg,stringhi,max
568,count,11813.0,11813.0,11813.0,11813.0,11813.0,11813.0,11813.0,11813.0,tumor5,linreg,all,count
569,mean,0.9541462574977644,0.0400671533491163,0.9118888333444336,-1.5259937559181477e+25,396.2522644544146,12231.0,533044250809.1689,0.3904175458290027,tumor5,linreg,all,mean
570,std,0.0548147734965895,0.2258968799212375,0.1068442647354193,2.148312890008944e+26,167.35906632729606,0.0,1268365718698.0337,0.125838045206146,tumor5,linreg,all,std
571,min,0.3256486907238912,-0.747569355764027,-2.0251594000352067,-1.1392739204481111e+28,40.0,12231.0,1.4194763691440968e-15,0.1683485118276969,tumor5,linreg,all,min
572,25%,0.9489889831619348,-0.0666212253424474,0.9005361884628071,-2.731288330344652e+24,272.0,12231.0,153170535092.0715,0.3058202419786835,tumor5,linreg,all,25%
573,50%,0.9710676267043596,0.0039779108637597,0.9428899808843988,-9.353035338354628e+23,456.0,12231.0,334958506441.7987,0.3622694340979042,tumor5,linreg,all,50%
574,75%,0.9841721652891168,0.0810396227374191,0.9685867288416272,-1.602479498924265e+23,550.0,12231.0,564779253945.0405,0.4445868358322789,tumor5,linreg,all,75%
575,max,1.0,1.0,1.0,1.0,550.0,12231.0,31232481974823.336,1.511486374749279,tumor5,linreg,all,max
576,count,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,11622.0,tumor5,boosting,single,count
577,mean,0.8988055014820606,0.5853160722379926,0.8260384349824454,0.22806067653211,400.3948545861298,1.0,0.319993332420173,0.3902024426278744,tumor5,boosting,single,mean
578,std,0.1493002987362288,0.2370167666944397,0.1904819349435392,0.5247495543195846,165.1402141742545,0.0,0.120366938275563,0.125506027990948,tumor5,boosting,single,std
579,min,-1.3024571881311556e-16,-0.7567251797375131,-0.0281325306665702,-22.095271249028286,40.0,1.0,0.0004237675080096,0.1683485118276969,tumor5,boosting,single,min
580,25%,0.9070336517586426,0.51406220122121,0.8178464769350794,0.0842064373029061,284.0,1.0,0.2388298294033836,0.3059657468952187,tumor5,boosting,single,25%
581,50%,0.9454481232210796,0.6463252849573784,0.8879175990362942,0.3306888675876016,464.0,1.0,0.2927076918055682,0.3621721457843212,tumor5,boosting,single,50%
582,75%,0.9652159147718312,0.7391162835880851,0.9274431306524812,0.4985022465282037,550.0,1.0,0.3726925348937516,0.4438125841806902,tumor5,boosting,single,75%
583,max,0.9999999711027416,0.9999998797493148,0.9999999410826692,0.999999670078046,550.0,1.0,2.3085826713387547,1.511486374749279,tumor5,boosting,single,max
584,count,11645.0,11645.0,11645.0,11645.0,11645.0,11645.0,11645.0,11645.0,tumor5,boosting,corum,count
585,mean,0.9094474441882078,0.6241943886636272,0.8449093715300965,0.3057305182697865,399.90184628595966,7.156462000858737,0.3036750196530161,0.3900917293135484,tumor5,boosting,corum,mean
586,std,0.143736668642117,0.242932426097679,0.1846799096461629,0.4841661832145357,165.36440320598942,22.76543671326464,0.1255025625722535,0.1255255446662123,tumor5,boosting,corum,std
587,min,-1.3024571881311556e-16,-0.7567251797375131,-0.0141285490295013,-11.506562380437009,40.0,1.0,0.0004237675080096,0.1683485118276969,tumor5,boosting,corum,min
588,25%,0.91805950763273,0.5510740362479791,0.8383403148751463,0.1563990553466748,283.0,1.0,0.2170627111537702,0.3058044818643358,tumor5,boosting,corum,25%
589,50%,0.9532840191045456,0.6901817530379467,0.9045468160464608,0.4114829727946217,464.0,1.0,0.2790708751097009,0.3621286324172139,tumor5,boosting,corum,50%
590,75%,0.971809982344557,0.7850643375849681,0.9423290808385624,0.5865003719391509,550.0,2.0,0.3631356418214643,0.4437549689539921,tumor5,boosting,corum,75%
591,max,0.9999999984285662,0.9999998797493148,0.9999999967973696,0.999999670078046,550.0,268.0,1.5970300714953505,1.511486374749279,tumor5,boosting,corum,max
592,count,11794.0,11794.0,11794.0,11794.0,11794.0,11794.0,11794.0,11794.0,tumor5,boosting,string,count
593,mean,0.9553448281953836,0.7733313033418826,0.9154281055385616,0.6104927698695661,396.6192131592335,306.0370527386807,0.2215969996794275,0.3901849504399117,tumor5,boosting,string,mean
594,std,0.0558593572000351,0.214491921496528,0.0935032275778575,0.3134300754517013,167.18222326549576,220.2318541929957,0.0992642033461917,0.1255171512968766,tumor5,boosting,string,std
595,min,-5.3732760607010836e-17,-0.7258426109767738,-0.0004390873320541,-5.816526001495112,40.0,1.0,1.6864241871973246e-07,0.1683485118276969,tumor5,boosting,string,min
596,25%,0.9504553010319302,0.7557781015491642,0.9030235370439296,0.5524694478206359,272.0,139.0,0.1548096297589014,0.3057939827834622,tumor5,boosting,string,25%
597,50%,0.9718218425289528,0.8465808915918391,0.9443606501993004,0.7066134743955398,456.0,249.0,0.194037890819425,0.3621873993959842,tumor5,boosting,string,50%
598,75%,0.9843789546791356,0.8970211647598547,0.968936505773046,0.7984104866490007,550.0,424.0,0.2626407037947272,0.4443160350835268,tumor5,boosting,string,75%
599,max,0.9999999999999888,0.999999999999972,0.9999999999999712,0.9999999999999396,550.0,935.0,1.4306534935756063,1.511486374749279,tumor5,boosting,string,max
600,count,11732.0,11732.0,11732.0,11732.0,11732.0,11732.0,11732.0,11732.0,tumor5,boosting,stringhi,count
601,mean,0.9426276011184572,0.7145258908886664,0.8965158346336947,0.4848046573679396,398.085663143539,40.37163314012956,0.2563701506842992,0.3899465532999824,tumor5,boosting,stringhi,mean
602,std,0.0943004987990777,0.2361814167777936,0.1305026626793656,0.4109153875347477,166.32744491956328,64.01452029222656,0.1153425946833761,0.1254573705757359,tumor5,boosting,stringhi,std
603,min,-5.953546470036974e-17,-0.7567251797375131,-0.0141285490295013,-5.29531843850919,40.0,1.0,0.0002775943307514,0.1683485118276969,tumor5,boosting,stringhi,min
604,25%,0.9433446092340624,0.6669874483228495,0.8883019957364973,0.3859877610513992,277.0,2.0,0.1767174571205226,0.3056669365029578,tumor5,boosting,stringhi,25%
605,50%,0.9682278942787386,0.7917989684612432,0.9364766259671832,0.6054693179558248,457.0,11.0,0.2260979896941881,0.3620661965540078,tumor5,boosting,stringhi,50%
606,75%,0.9818874828827862,0.8618677728715395,0.9636595885156368,0.729382840413263,550.0,51.0,0.3085796905754054,0.4434780197694634,tumor5,boosting,stringhi,75%
607,max,0.9999999999999746,0.9999999280989756,0.9999999999999342,0.9999998365877376,550.0,858.0,1.2451558555538444,1.511486374749279,tumor5,boosting,stringhi,max
608,count,12213.0,12213.0,12213.0,12213.0,12213.0,12213.0,12213.0,12213.0,tumor6,forest,single,count
609,mean,0.6339048849626597,0.4475547686797259,0.3872075796693355,0.1912680874950016,492.3136821419799,1.0,0.3252853264580859,0.3749269844207783,tumor6,forest,single,mean
610,std,0.1284695271719495,0.2050235033321354,0.155016065221638,0.2445355117922365,225.1484867397695,0.0,0.1025902291097399,0.122419044955368,tumor6,forest,single,std
611,min,-2.328727661284132e-16,-0.7139324192014416,-0.0002292868639359,-6.530146705225998,40.0,1.0,0.134200251659395,0.1528763795590516,tumor6,forest,single,min
612,25%,0.5660051756343464,0.3242393915497181,0.2806247493590603,0.0773882115172168,300.0,1.0,0.2575932284652166,0.2922939421809939,tumor6,forest,single,25%
613,50%,0.6344693026629286,0.4653644068347352,0.3721171658205703,0.1898560239338814,564.0,1.0,0.3023998950879275,0.3466086182015847,tumor6,forest,single,50%
614,75%,0.710726448832208,0.5940382744305857,0.4786781578518535,0.3252931919816123,705.0,1.0,0.3654498348772194,0.4266188954092488,tumor6,forest,single,75%
615,max,0.9894284274649155,0.967956594463734,0.9603104657934136,0.9204551889697218,705.0,1.0,1.4625270081483417,1.6959706032713946,tumor6,forest,single,max
616,count,12232.0,12232.0,12232.0,12232.0,12232.0,12232.0,12232.0,12232.0,tumor6,forest,corum,count
617,mean,0.66836625064497,0.4806196433441287,0.4261718156989073,0.2187153524514112,492.0080935251799,7.049623937213865,0.3199499072867895,0.3747331931699762,tumor6,forest,corum,mean
618,std,0.1301489851209794,0.203906627036727,0.1561790998678093,0.2632760739698696,225.1142418752786,22.526552757232192,0.1038296188067163,0.122459571040803,tumor6,forest,corum,std
619,min,-1.080457531582353e-16,-0.7139324192014417,-0.0002292868639359,-12.079209898062013,40.0,1.0,0.1257218810767943,0.1528763795590516,tumor6,forest,corum,min
620,25%,0.599503522496402,0.3665240510599759,0.3203659467764675,0.106935550265596,300.0,1.0,0.2511764384306557,0.2921610486811901,tumor6,forest,corum,25%
621,50%,0.6779374487230139,0.5066168749167558,0.4194459059309832,0.2276162940588565,563.0,1.0,0.2976792136638713,0.3463942712958163,tumor6,forest,corum,50%
622,75%,0.7526285646685354,0.625370361818171,0.5265739279345553,0.3579166641427804,705.0,2.0,0.3619724612807153,0.4264899719133106,tumor6,forest,corum,75%
623,max,0.9894284274649155,0.967956594463734,0.9603104657934136,0.9204551889697218,705.0,270.0,1.4625270081483417,1.6959706032713946,tumor6,forest,corum,max
624,count,12356.0,12356.0,12356.0,12356.0,12356.0,12356.0,12356.0,12356.0,tumor6,forest,string,count
625,mean,0.8506551093049597,0.6533256074050915,0.6562553707823325,0.3882625895379759,489.271123340887,313.0382809970864,0.2782957778395716,0.3742786973896027,tumor6,forest,string,mean
626,std,0.0705844777372056,0.1912445503219632,0.1251456993666757,0.2393184501759366,225.8380455181652,225.11798011062663,0.0857198437761263,0.1223424742908946,tumor6,forest,string,std
627,min,-1.080457531582353e-16,-0.7259912821123995,-0.0001159566524222,-6.302119926333079,40.0,1.0,0.1142929355925766,0.1500684805298957,tumor6,forest,string,min
628,25%,0.817313458257171,0.583185299950387,0.5754644281145103,0.2748302480394463,291.0,143.0,0.2205253501558795,0.2918189659409371,tumor6,forest,string,25%
629,50%,0.8549032908527447,0.7001787598175244,0.6547027269885678,0.4123230036245782,557.0,255.0,0.2600821409176933,0.3461736646654241,tumor6,forest,string,50%
630,75%,0.8911167274107914,0.7780444622159014,0.7403553771695363,0.5363208784214046,705.0,432.0,0.3145184173208684,0.4259733564625561,tumor6,forest,string,75%
631,max,0.9931883397641844,0.9890300523590728,0.9833203088021296,0.9454953298260343,705.0,942.0,1.3184183704772532,1.6959706032713946,tumor6,forest,string,max
632,count,12311.0,12311.0,12311.0,12311.0,12311.0,12311.0,12311.0,12311.0,tumor6,forest,stringhi,count
633,mean,0.75972318529167,0.5602321234694357,0.534328465541798,0.2959447782328634,490.3422955080822,40.16635529201527,0.3016100276357668,0.374415527290942,tumor6,forest,stringhi,mean
634,std,0.1127029783636751,0.2037216091332239,0.1536798271824814,0.2389440587336364,225.47008417972097,64.62870854241507,0.0967292110444306,0.1224343216572465,tumor6,forest,stringhi,std
635,min,-2.1800276962496131e-16,-0.5883865174382326,-0.0002292868639359,-2.661858488863331,40.0,1.0,0.1264551381488152,0.1500684805298957,tumor6,forest,stringhi,min
636,25%,0.7029144126054196,0.4590027018189497,0.4331528048079857,0.1771900236660194,295.0,2.0,0.2376550210063123,0.2918497512214415,tumor6,forest,stringhi,25%
637,50%,0.7765028936292867,0.5980825747891535,0.5372433047425271,0.3124963877649108,559.0,11.0,0.281292249502552,0.3462786917241952,tumor6,forest,stringhi,50%
638,75%,0.8330014062599734,0.7036575197261989,0.6363008499437063,0.4453669065541889,705.0,51.0,0.3416941913722988,0.4261500794244219,tumor6,forest,stringhi,75%
639,max,0.9895475070797376,0.98641302665538,0.9768978714580798,0.9179058232310896,705.0,889.0,1.191647036619752,1.6959706032713946,tumor6,forest,stringhi,max
640,count,12373.0,12373.0,12373.0,12373.0,12373.0,12373.0,12373.0,12373.0,tumor6,forest,all,count
641,mean,0.8940920293878956,0.7142885235838938,0.7358038433865052,0.4579171331354503,488.9113392063364,13073.0,0.2603443322697263,0.3744011805998303,tumor6,forest,all,mean
642,std,0.0495123359921243,0.1889791192455051,0.1038720403555152,0.2341431645858591,225.95864995342356,0.0,0.0815011635879946,0.1225527358399665,tumor6,forest,all,std
643,min,0.5254136859127101,-0.6549055557192783,0.2473978258396719,-6.114190136242025,40.0,13073.0,0.1166369749358153,0.1500684805298957,tumor6,forest,all,min
644,25%,0.8669388680286365,0.6661379469592393,0.6660156995213589,0.3543890802293562,289.0,13073.0,0.2052163080001575,0.2918439966518527,tumor6,forest,all,25%
645,50%,0.8958095874909126,0.766287683887253,0.7351759386785263,0.4903560505923314,557.0,13073.0,0.2423828458656142,0.3461838040574354,tumor6,forest,all,50%
646,75%,0.92454892075265,0.8307144020731029,0.806524045833519,0.6064556665118173,705.0,13073.0,0.2943404351519963,0.4261103295868878,tumor6,forest,all,75%
647,max,0.9957063193799436,0.9950739419273996,0.981332698390068,0.9437593117838992,705.0,13073.0,1.3226924102617916,1.6959706032713946,tumor6,forest,all,max
648,count,12213.0,12213.0,12213.0,12213.0,12213.0,12213.0,12213.0,12213.0,tumor6,elastic,single,count
649,mean,0.3277668769994459,0.3378347051727617,0.1018312321199131,0.0765342262276288,492.3136821419799,1.0,0.3516229898164769,0.3749269844207783,tumor6,elastic,single,mean
650,std,0.1902407902091154,0.2237260775352373,0.2444620739661145,0.5762385079182176,225.1484867397695,0.0,0.1385693975279704,0.122419044955368,tumor6,elastic,single,std
651,min,-0.1990290811034233,-0.8205649655388565,-6.405885546997941,-24.165224613600163,40.0,1.0,0.1534109304950535,0.1528763795590516,tumor6,elastic,single,min
652,25%,0.180641187601336,0.17354996687135,0.0094327560988275,-0.004282059955734,300.0,1.0,0.2720938707185377,0.2922939421809939,tumor6,elastic,single,25%
653,50%,0.3269818858522679,0.3514480443367281,0.0813218329054165,0.0748780392812183,564.0,1.0,0.3189604967146643,0.3466086182015847,tumor6,elastic,single,50%
654,75%,0.4718512463671079,0.5089279811200567,0.1954695865587271,0.2040972569092077,705.0,1.0,0.3894435785337454,0.4266188954092488,tumor6,elastic,single,75%
655,max,0.8976685490487025,0.9362680651936252,0.7708239382934152,0.8714146615589129,705.0,1.0,2.2347227709411324,1.6959706032713946,tumor6,elastic,single,max
656,count,12232.0,12232.0,12232.0,12232.0,12232.0,12232.0,12232.0,12232.0,tumor6,elastic,corum,count
657,mean,0.3633088524765566,0.3620150955841893,0.1247791994593682,0.0906062199387585,492.0080935251799,7.049623937213865,0.3491338159333381,0.3747331931699762,tumor6,elastic,corum,mean
658,std,0.1891776957033283,0.2181936978685366,0.248676966639727,0.5771034141249183,225.1142418752786,22.526552757232192,0.1395364625659014,0.122459571040803,tumor6,elastic,corum,std
659,min,-0.1990290811034233,-0.8205649655388565,-6.405885546997941,-24.165224613600163,40.0,1.0,0.1464935591335475,0.1528763795590516,tumor6,elastic,corum,min
660,25%,0.2270777412920564,0.2129660628749588,0.0233690991733977,0.0003049972239385,300.0,1.0,0.2691394312429134,0.2921610486811901,tumor6,elastic,corum,25%
661,50%,0.3690822105247734,0.3823043894437311,0.1091680205665761,0.0959052944223203,563.0,1.0,0.3167627989667986,0.3463942712958163,tumor6,elastic,corum,50%
662,75%,0.5075711089084347,0.5246994969696531,0.2270123053542581,0.2237160274896409,705.0,2.0,0.3882935487025455,0.4264899719133106,tumor6,elastic,corum,75%
663,max,0.8976685490487025,0.9362680651936252,0.7708239382934152,0.8714146615589129,705.0,270.0,2.2347227709411324,1.6959706032713946,tumor6,elastic,corum,max
664,count,12356.0,12356.0,12356.0,12356.0,12356.0,12356.0,12356.0,12356.0,tumor6,elastic,string,count
665,mean,0.714412810917845,0.5467612853638956,0.4899488520658675,0.2757637454207601,489.271123340887,313.0382809970864,0.3075605524423992,0.3742786973896027,tumor6,elastic,string,mean
666,std,0.1761548036677025,0.2082289958646808,0.2318470035159805,0.2616248458451693,225.8380455181652,225.11798011062663,0.1113633259165245,0.1223424742908946,tumor6,elastic,string,std
667,min,-0.0018548673059685,-0.8205649655388565,-1.4095112012581803,-5.298537684619626,40.0,1.0,0.0485455707090837,0.1500684805298957,tumor6,elastic,string,min
668,25%,0.6418775475205503,0.4466075719156308,0.3536379733491165,0.1398907580589286,291.0,143.0,0.2335743337245181,0.2918189659409371,tumor6,elastic,string,25%
669,50%,0.7531145851013613,0.587261123985187,0.5183263846922939,0.3010276902545027,557.0,255.0,0.2828625945286891,0.3461736646654241,tumor6,elastic,string,50%
670,75%,0.8315753683203617,0.689341028882114,0.6525771645387121,0.4373030427214628,705.0,432.0,0.3514483355172504,0.4259733564625561,tumor6,elastic,string,75%
671,max,0.999998175909928,0.9987961245023776,0.999992270135278,0.99558409401384,705.0,942.0,1.7784747282933278,1.6959706032713946,tumor6,elastic,string,max
672,count,12311.0,12311.0,12311.0,12311.0,12311.0,12311.0,12311.0,12311.0,tumor6,elastic,stringhi,count
673,mean,0.4679125425326116,0.4174114267495083,0.217614893521627,0.1482017339507136,490.3422955080822,40.16635529201527,0.3387221631643739,0.374415527290942,tumor6,elastic,stringhi,mean
674,std,0.1978847970522833,0.2142533564516172,0.1962606697112487,0.2410639859111686,225.47008417972097,64.62870854241507,0.1272013293401873,0.1224343216572465,tumor6,elastic,stringhi,std
675,min,-0.1667439331533034,-0.8205649655388565,-3.1268161629153584,-6.235265154552043,40.0,1.0,0.1480596466479971,0.1500684805298957,tumor6,elastic,stringhi,min
676,25%,0.3361677762756202,0.2863575220407833,0.07842983231181,0.0304598428132518,295.0,2.0,0.2595914224093146,0.2918497512214415,tumor6,elastic,stringhi,25%
677,50%,0.4871283925934369,0.4459950354935816,0.2014452580563931,0.1483944214261355,559.0,11.0,0.3088357119469605,0.3462786917241952,tumor6,elastic,stringhi,50%
678,75%,0.6163205721588868,0.5749133224867693,0.3470299716596271,0.2821400498418711,705.0,51.0,0.3798008728942457,0.4261500794244219,tumor6,elastic,stringhi,75%
679,max,0.983995486865809,0.9474529865617424,0.9558566771286282,0.8967238058984156,705.0,889.0,2.162549491270424,1.6959706032713946,tumor6,elastic,stringhi,max
680,count,12373.0,12373.0,12373.0,12373.0,12373.0,12373.0,12373.0,12373.0,tumor6,elastic,all,count
681,mean,0.899444007904348,0.6807168830831074,0.7902263866490873,0.4649340981666158,488.9113392063364,13073.0,0.2576756441300786,0.3744011805998303,tumor6,elastic,all,mean
682,std,0.1352156562183461,0.217002216702209,0.2155570543196635,0.2807976206741455,225.95864995342356,0.0,0.0985364693573403,0.1225527358399665,tumor6,elastic,all,std
683,min,-9.50340386083865e-17,-0.763454666805843,-0.4492272470843856,-4.057531384830309,40.0,13073.0,0.0047959338341255,0.1500684805298957,tumor6,elastic,all,min
684,25%,0.8987222133608621,0.6318527308441556,0.7633942864670192,0.3593620093963081,289.0,13073.0,0.1911914182359502,0.2918439966518527,tumor6,elastic,all,25%
685,50%,0.9413512384556384,0.7437995732804883,0.8605740342015586,0.5272035993656734,557.0,13073.0,0.2319878143812402,0.3461838040574354,tumor6,elastic,all,50%
686,75%,0.9660908145026542,0.8132132602369304,0.9176610297663214,0.6393940187118876,705.0,13073.0,0.2993625726068452,0.4261103295868878,tumor6,elastic,all,75%
687,max,0.999999464982138,0.9999950374972284,0.9999968201343444,0.9999711885901768,705.0,13073.0,1.2337798542905771,1.6959706032713946,tumor6,elastic,all,max
688,count,12213.0,12213.0,12213.0,12213.0,12213.0,12213.0,12213.0,12213.0,tumor6,linreg,single,count
689,mean,0.3309422746154016,0.3404423830472662,0.143927187764912,0.122796791083017,492.3136821419799,1.0,0.3427573008017944,0.3749269844207783,tumor6,linreg,single,mean
690,std,0.1854918216496197,0.2241709117389073,0.1345261485264949,0.2250606653434157,225.1484867397695,0.0,0.1130050894510709,0.122419044955368,tumor6,linreg,single,std
691,min,-2.1800276962496131e-16,-0.8229844448125614,-2.220446049250313e-16,-13.060092374358506,40.0,1.0,0.152052449692421,0.1528763795590516,tumor6,linreg,single,min
692,25%,0.1815561429767342,0.1819518680175185,0.0329626330525884,0.0105033872879929,300.0,1.0,0.2696425075621475,0.2922939421809939,tumor6,linreg,single,25%
693,50%,0.3269931441909779,0.3531417928348281,0.1069245163479017,0.0974082899053342,564.0,1.0,0.3155669817399721,0.3466086182015847,tumor6,linreg,single,50%
694,75%,0.4718512463671082,0.509090305116713,0.2226435986981929,0.2290588311229414,705.0,1.0,0.3819780534109829,0.4266188954092488,tumor6,linreg,single,75%
695,max,0.8976685490487029,0.936268065193625,0.8058088239512028,0.8522763763883359,705.0,1.0,1.912915688840336,1.6959706032713946,tumor6,linreg,single,max
696,count,12232.0,12232.0,12232.0,12232.0,12232.0,12232.0,12232.0,12232.0,tumor6,linreg,corum,count
